588.93731,94510,
589.00644,94616,
589.07557,94291,
589.1447,94448,
589.21382,94789,
589.28295,94163,
589.35208,95439,
589.4212,95169,
589.49032,94581,
589.55945,94492,
589.62857,94915,
589.69769,94428,
589.76681,94713,
589.83592,94861,
589.90504,94779,
589.97416,94386,
590.04327,94763,
590.11239,94605,
590.1815,94018,
590.25061,95087,
590.31972,93968,
590.38883,94522,
590.45794,94906,
590.52705,95698,
590.59616,95196,
590.66526,94626,
590.73437,95074,
590.80347,95412,
590.87257,96963,
590.94167,94353,
591.01078,94709,
591.07988,94024,
591.14897,94652,
591.21807,94113,
591.28717,94529,
591.35626,94478,
591.42536,95349,
591.49445,96340,
591.56354,94002,
591.63263,94300,
591.70172,95167,
591.77081,94900,
591.8399,94349,
591.90899,95253,
591.97807,94107,
592.04716,94568,
592.11624,94703,
592.18533,94428,
592.25441,95137,
592.32349,95125,
592.39257,95286,
592.46165,94483,
592.53072,94710,
592.5998,93838,
592.66888,94837,
592.73795,94479,
592.80702,94459,
592.8761,94517,
592.94517,95012,
593.01424,95496,
593.08331,94262,
593.15238,94816,
593.22144,94382,
593.29051,94429,
593.35957,95111,
593.42864,94535,
593.4977,94527,
593.56676,94908,
593.63582,94621,
593.70488,94861,
593.77394,94755,
593.843,94624,
593.91206,94379,
593.98111,94999,
594.05017,95495,
594.11922,94763,
594.18827,94600,
594.25732,94582,
594.32637,94057,
594.39542,95234,
594.46447,94753,
594.53352,94782,
594.60256,94918,
594.67161,95034,
594.74065,94654,
594.8097,94197,
594.87874,95379,
594.94778,94571,
595.01682,94509,
595.08586,94569,
595.15489,94030,
595.22393,94913,
595.29297,94453,
595.362,94729,
595.43103,94815,
595.50006,94603,
595.5691,94997,
595.63813,96258,
595.70715,95750,
595.77618,94584,
595.84521,94685,
595.91424,94267,
595.98326,94181,
596.05228,94598,
596.12131,94271,
596.19033,94414,
596.25935,94081,
596.32837,96240,
596.39739,94676,
596.4664,95470,
596.53542,94639,
596.60443,94453,
596.67345,94999,
596.74246,94764,
596.81147,95788,
596.88048,94359,
596.94949,94804,
597.0185,94347,
597.08751,94341,
597.15651,95400,
597.22552,94382,
597.29452,95498,
597.36353,94911,
597.43253,94620,
597.50153,95261,
597.57053,94380,
597.63953,94710,
597.70853,95011,
597.77752,95034,
597.84652,93676,
597.91551,95182,
597.98451,95451,
598.0535,94117,
598.12249,94757,
598.19148,95062,
598.26047,94892,
598.32946,95011,
598.39844,93928,
598.46743,94635,
598.53642,97181,
598.6054,94701,
598.67438,95428,
598.74336,94536,
598.81234,94783,
598.88132,94432,
598.9503,94660,
599.01928,95443,
599.08825,94333,
599.15723,94818,
